/loggedin/mechquest/q084_dispersion.aspx	Both the source and the worker are located indoors. The indoor environment should be enclosed by walls on each side and a roof on top. A garage with the garage door open should be treated as an indoor environment.
/loggedin/mechquest/q084_dispersion.aspx	Please assess the dispersion for this emission source before continuing.
/loggedin/mechquest/q084_dispersion.aspx	The spray room must meet the following conditions:
/loggedin/mechquest/q084_dispersion.aspx	The spray room is a fully enclosed, unidirectional spray room of volume between 30 and 1000 m³ with at least 10 air changes per hour.
/loggedin/mechquest/q084_dispersion.aspx	The spray room has been designed by a competent ventilation engineer, the airflow performance is regularly checked and the ventilation system is maintained.
/loggedin/mechquest/q084_dispersion.aspx	The spray room needs to run under negative pressure (i.e. so any air leakage is inward).
/loggedin/mechquest/q084_dispersion.aspx	The workers in the spray room must be properly trained in correctly using the room (e.g. operation of the ventilation system, good positioning of the worker relative to the source and the ventilation, knowing the ventilation clearance time of the room).
/loggedin/mechquest/q084_dispersion.aspx	A curtain of descending laminar air is created between the ceiling and the rear of the booth where exhaust grilles are located at the lower section. The worker must not stand at the exhaust grilles and standing in-between the source and the grilles will reduce the effectiveness of the booth. The exhaust volume is typically between 3500-4000 m³/h (per 1m width).
/loggedin/mechquest/q084_dispersion.aspx	The booths must completely enclose the work task and the worker.
/loggedin/mechquest/q084_dispersion.aspx	Booth sizes are adaptable to the work task and process equipment and can have varying levels of filtration.
/loggedin/mechquest/q084_dispersion.aspx	The filter should have high dust holding capacity, and performance and volume air flow need to be checked regularly.
/loggedin/mechquest/q084_dispersion.aspx	For booth down flow and laminar flow booths capture velocity approx 0.5 m/second.
/loggedin/mechquest/q084_dispersion.aspx	A safe work line (SWL) marks the limit of effective containment and dust capture.
/loggedin/mechquest/q084_dispersion.aspx	Flow booths can be equipped with partial or full screens with glove ports, potentially offering a further level of containment.
/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	Configure Activity — Secondary Emission Source
/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	Are secondary sources present in the workroom in addition to the source in the breathing zone of the worker?
/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	Carry over near-field inputs?
/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	Secondary far field sources can be co-workers, machines or evaporating baths, objects or surfaces.
/loggedin/mechquest/q003_090_producttype.aspx	Far Field Secondary Emission Source —
/loggedin/mechquest/q009_096_processtemperature.aspx	Either supply a temperature value or choose a process temperature category.
/Program%20Files/Git/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	www.advancedreachtool.comc
/Program%20Files/Git/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	프록시, 방화벽, DNS 설정 확인
/Program%20Files/Git/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	Windows 네트워크 진단 프로그램 실행
/Program%20Files/Git/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	ERR_NAME_NOT_RESOLVED
/Program%20Files/Git/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	DNS 설정 확인
/Program%20Files/Git/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	Chrome 메뉴 >
/Program%20Files/Git/loggedin/mechquest/q089_0_secondaryfarfieldsources.aspx	Chrome이 방화벽이나 백신 프로그램이 설정된 네트워크에 액세스할 수 있도록 허용합니다.
/loggedin/myscenarios.aspx	Currently loaded scenario:
/loggedin/myscenarios.aspx	Public
/loggedin/myscenarios.aspx	Save as New
/loggedin/myscenarios.aspx	Activites
/loggedin/myscenarios.aspx	Unload
/loggedin/myscenarios.aspx	Save scenario to database
/loggedin/myscenarios.aspx	Copy open scenario and save
/loggedin/myscenarios.aspx	Edit scenario
/loggedin/myscenarios.aspx	Configure activities
/loggedin/myscenarios.aspx	Run scenario
/loggedin/myscenarios.aspx	Delete scenario (NB: deletion is irreversible)
/loggedin/myscenarios.aspx	Unload scenario (NB: any changes since last save will be lost)
/loggedin/mechquest/q002_7_activities.aspx	One or more of your activites is not properly configured.
/loggedin/mechquest/q004_091_dustiness.aspx	Dustiness
/loggedin/mechquest/q004_091_dustiness.aspx	What is the measured dustiness of the material (mg/kg for inhalable fraction)?
/loggedin/mechquest/q004_091_dustiness.aspx	(0.0 < measured dustiness ≤ 100000.0 mg/kg)
/loggedin/mechquest/q004_091_dustiness.aspx	If the dustiness of the material was not measured: To which dustiness class does the substance belong?
/loggedin/mechquest/q004_091_dustiness.aspx	Extremely fine and light powder
/loggedin/mechquest/q004_091_dustiness.aspx	Fine dust
/loggedin/mechquest/q004_091_dustiness.aspx	Coarse dust
/loggedin/mechquest/q004_091_dustiness.aspx	Granules, flakes or pellets
/loggedin/mechquest/q004_091_dustiness.aspx	Firm granules, flakes or pellets
/loggedin/mechquest/q004_091_dustiness.aspx	Dustiness of the inhalable fraction may be measured by two methods, the rotating drum test and the continuous single drop test, which is described in detail in CEN EN 15051 (2006). The two test methods do not always rank materials in the same order and users should therefore choose the method that is most appropriate for the material and handling process they wish to simulate.
/loggedin/mechquest/q004_091_dustiness.aspx	(Dustiness)
/loggedin/mechquest/q004_091_dustiness.aspx	A powdered product containing very fine, free flowing, light particles. This category may also contain products with a mixture of very fine particles and large particles or granules. Handling the product in its dry form results in a dust cloud that remains airborne for a long time. The product may be wind swept: e.g., magnesium stearate.
/loggedin/mechquest/q004_091_dustiness.aspx	Inhalable fraction: > 5000 mg/kg
/loggedin/mechquest/q004_091_dustiness.aspx	Either supply a dustiness value or choose a dustiness class.
/loggedin/mechquest/q006_093_moisturecontent.aspx	Moisture Content
/loggedin/mechquest/q006_093_moisturecontent.aspx	What is the moisture content of the product?
/loggedin/mechquest/q006_093_moisturecontent.aspx	Dry product (<5 % moisture content)
/loggedin/mechquest/q006_093_moisturecontent.aspx	5 - 10 % moisture content
/loggedin/mechquest/q006_093_moisturecontent.aspx	>10 % moisture content
/loggedin/mechquest/q006_093_moisturecontent.aspx	Increasing the moisture content or adding other additives can reduce exposure potential. Water may have been added before handling the product or during handling. The latter is taken into account in the principal MF “localised control’, whereas the former is considered an intrinsic property of the material.
/loggedin/mechquest/q006_093_moisturecontent.aspx	Clearly (soaked) wet powdered material (like paste or slurry) should not be treated as a powder and the product type ‘paste or slurry or clearly (soaked) wet powder’ should be selected.
/loggedin/mechquest/q006_5_093_5_powderweightfraction.aspx	Powder Weight Fraction
/loggedin/mechquest/q006_5_093_5_powderweightfraction.aspx	What is the weight fraction of the substance in the powdered, granular or pelletised material?
/loggedin/mechquest/q006_5_093_5_powderweightfraction.aspx	(0.0 < powder weight fraction ≤ 1.0)
/loggedin/mechquest/q006_5_093_5_powderweightfraction.aspx	If the weight fraction of the substance in the material is not precisely known, pick one of the categories below.
/loggedin/mechquest/q006_5_093_5_powderweightfraction.aspx	Pure material (100%)
/loggedin/mechquest/q006_5_093_5_powderweightfraction.aspx	Extremely minute (< 0.01 %)
/loggedin/mechquest/q006_5_093_5_powderweightfraction.aspx	If known enter a value for weight fraction of powder. Alternatively provide an estimate by selecting from one of the categories provided.
/loggedin/mechquest/q006_5_093_5_powderweightfraction.aspx	Either supply a weight fraction value or choose a weight fraction category.
/loggedin/mechquest/q017_055_103_activityclass.aspx	Impaction on contaminated solid objects
/loggedin/mechquest/q017_055_103_activityclass.aspx	Handling of contaminated solid objects or paste
/loggedin/mechquest/q017_055_103_activityclass.aspx	Spray application of powders
/loggedin/mechquest/q017_055_103_activityclass.aspx	Movement and agitation of powders, granules or pelletised material
/loggedin/mechquest/q017_055_103_activityclass.aspx	Transfer of powders, granules or pelletised material
/loggedin/mechquest/q017_055_103_activityclass.aspx	Compressing of powders, granules or pelletised material
/loggedin/mechquest/q017_055_103_activityclass.aspx	Fracturing of powders, granules or pelletised material
/loggedin/mechquest/q017_055_103_activityclass.aspx	Activities where impaction or striking of a tool on an object contaminated with powder or granules potentially results in re-suspension of that powder. For this activity class, exposure is estimated to be related to the level of contamination on the surface or the object that is impacted on.
/loggedin/mechquest/q017_055_103_activityclass.aspx	Handling or transport of surfaces, objects or pastes that are (potentially) contaminated with powders or granules. For this activity class, exposure is estimated to the contamination on the surface, object or paste.
/loggedin/mechquest/q017_055_103_activityclass.aspx	Spraying activities used to intentionally disperse powders on surfaces by using a pressure difference.
/loggedin/mechquest/q017_055_103_activityclass.aspx	Activities where movement and agitation of powders results in disturbances of the product causing dust particles to become airborne.
/loggedin/mechquest/q017_055_103_activityclass.aspx	Activities where a stream of powder is transferred from one reservoir (or container, vessel) to the receiving vessel. The product may either fall due to gravity from a high to a lower point (dumping of powders), be transferred horizontally (scooping of powders) or is transferred through a hose or tube with pressure (vacuum transfer).
/loggedin/mechquest/q017_055_103_activityclass.aspx	Activities where powders, granules or pelletised material are compressed due to compaction or crushing.
/loggedin/mechquest/q017_055_103_activityclass.aspx	Activities where powders, granules or pelletised material are crushed and broken into smaller parts or sizes due to frictional forces (e.g. between two surfaces or objects).
/loggedin/mechquest/q017_055_103_activityclass.aspx	Hammering
/loggedin/mechquest/q017_055_103_activityclass.aspx	Nailing
/loggedin/mechquest/q017_055_103_activityclass.aspx	Piling
/loggedin/mechquest/q017_055_103_activityclass.aspx	Punching
/loggedin/mechquest/q020_058_106_impactionsolidobjects.aspx	Impaction on Contaminated Solid Objects
/loggedin/mechquest/q020_058_106_impactionsolidobjects.aspx	Impaction on substantially and visibly contaminated objects (layers of more than 0.5 kg)
/loggedin/mechquest/q020_058_106_impactionsolidobjects.aspx	Impaction on objects with visible residual dust
/loggedin/mechquest/q020_058_106_impactionsolidobjects.aspx	Impaction on objects with limited visible residual dust
/loggedin/mechquest/q020_058_106_impactionsolidobjects.aspx	Impaction on slightly contaminated (layers of less than few grams) objects
/loggedin/mechquest/q020_058_106_impactionsolidobjects.aspx	Impaction on apparently clean objects
/loggedin/mechquest/q020_058_106_impactionsolidobjects.aspx	For this activity class exposure is related to the contamination on the surfaces or objects that are impacted upon.
/loggedin/mechquest/q020_058_106_impactionsolidobjects.aspx	Impaction on heavily contaminated filters
/loggedin/mechquest/q020_5_058_5_106_5_impactionsolidobjectshandlingtype.aspx	What is the type of handling?
/loggedin/mechquest/q020_5_058_5_106_5_impactionsolidobjectshandlingtype.aspx	Heavy mechanical impaction
/loggedin/mechquest/q020_5_058_5_106_5_impactionsolidobjectshandlingtype.aspx	Normal impaction (manual or light mechanical)
/loggedin/mechquest/q020_5_058_5_106_5_impactionsolidobjectshandlingtype.aspx	Hydraulic hammers
/loggedin/mechquest/q002_7_activities.aspx	Near Field:
/loggedin/mechquest/q002_7_activities.aspx	Activity emission potential
/loggedin/mechquest/q002_7_activities.aspx	Localised controls
/loggedin/mechquest/q002_7_activities.aspx	Surface contamination
/loggedin/mechquest/q002_7_activities.aspx	Edit near-field activity emission potential for this activity
/loggedin/mechquest/q002_7_activities.aspx	Edit near-field localised controls for this activity
/loggedin/mechquest/q002_7_activities.aspx	Edit near-field surface contamination for this activity
/loggedin/mechquest/q002_7_activities.aspx	Edit near-field dispersion for this activity
/loggedin/mechquest/q002_7_activities.aspx	ZZ-RESULTS-TEST
/loggedin/mechquest/q002_7_activities.aspx	temp activity
/loggedin/mechquest/q002_7_activities.aspx	480 min
/loggedin/progress.aspx	ART — Progress
/loggedin/progress.aspx	The model is running. Please do not refresh the page, or use your browser's back button. Your results will be with you shortly.
/loggedin/progress.aspx	The model is currently:
/loggedin/progress.aspx	Connecting to server
/loggedin/mechanisticresults.aspx	ART — Exposure Predictions
/loggedin/mechanisticresults.aspx	Please set the options for the results.
/loggedin/mechanisticresults.aspx	Type of exposure
/loggedin/mechanisticresults.aspx	Full shift
/loggedin/mechanisticresults.aspx	Long term
/loggedin/mechanisticresults.aspx	Percentile
/loggedin/mechanisticresults.aspx	50th (Median)
/loggedin/mechanisticresults.aspx	Confidence interval
/loggedin/mechanisticresults.aspx	Inter-quartile
/loggedin/mechanisticresults.aspx	Estimate
/loggedin/mechanisticresults.aspx	Confidence Interval
/loggedin/mechanisticresults.aspx	This represents the air concentration in the worker's personal breathing zone outside of any respiratory protection. Currently the effect of respiratory protection equipment is outside the scope of ART.
/loggedin/mechanisticresults.aspx	Download your report:
/loggedin/mechanisticresults.aspx	PDF
/loggedin/mechanisticresults.aspx	Excel
/loggedin/mechanisticresults.aspx	Proceed to Bayesian Model
/loggedin/mechanisticresults.aspx	Activity configuration
/loggedin/mechanisticresults.aspx	In order to determine a "real world" exposure value, please choose the type of exposure that you are interested in, and an appropriate percentile and level of confidence.
/loggedin/mechanisticresults.aspx	Reconfigure scenario
/loggedin/mechanisticresults.aspx	Go to My Scenarios
/loggedin/mechanisticresults.aspx	Go to Activity Configuration
/loggedin/mechanisticresults.aspx	ART — About Analogous Data
/loggedin/mechanisticresults.aspx	A Bayesian update of the mechanistic model predictions can be carried out using analogous exposure data. There are two sources for analogous data:
/loggedin/mechanisticresults.aspx	Select from the ART exposure data library
/loggedin/mechanisticresults.aspx	Browse the built-in database and select from exposure scenarios that are deemed potentially compatible with the activities configured in the mechanistic model.
/loggedin/mechanisticresults.aspx	Upload own analogous data
/loggedin/mechanisticresults.aspx	In ART v1.5 you must make your own assessment as to whether the exposure measurements are analogous to your scenario. You should only upload measurements that you consider fully analogous."
/loggedin/mechanisticresults.aspx	If you would like to provide data from both sources, begin by
/loggedin/mechanisticresults.aspx	browsing the exposure data library
/loggedin/mechanisticresults.aspx	Return to mechanistic results
/loggedin/browseedb.aspx	ART — Exposure Data Library
/loggedin/browseedb.aspx	Show scenarios for:
/loggedin/browseedb.aspx	Primary emission sources only
/loggedin/browseedb.aspx	Primary and Secondary
/loggedin/browseedb.aspx	All:
/loggedin/browseedb.aspx	No suitable scenarios were found in the exposure library.
/loggedin/browseedb.aspx	To continue with the Bayesian update, please
/loggedin/browseedb.aspx	upload your own data
/loggedin/browseedb.aspx	The ART exposure data library consists of measurements covering different exposure types, i.e. dust, mist, vapours. A measurement belongs to a data set, called a scenario, which has an associated contextual description. The description has sufficient detail to allow you to make an informed decision about the relevance of the associated measurements to your assessment.
/loggedin/browseedb.aspx	Scenarios deemed potentially compatible with your configured activities are listed on this page. View the description for each scenario and for each one that you consider suitably analogous, click the name to select it.
/loggedin/browseedb.aspx	You may select multiple scenarios. Once you have made your selection, click
/loggedin/browseedb.aspx	to continue.
/loggedin/browseedb.aspx	Selected scenarios:
/loggedin/browseedb.aspx	(click scenario name to select)
/loggedin/browseedb.aspx	Note:
/loggedin/browseedb.aspx	the scenarios in your current selection, taken together, represent more than one substance form (mist, vapour, or other).
/loggedin/browseedb.aspx	Proceed to Bayesian update
/loggedin/browseedb.aspx	Upload my analogous data
/loggedin/browseedb.aspx	Mechanistic Results
/loggedin/browseedb.aspx	Upload Data
/loggedin/browseedb.aspx	Click to show all item descriptions
/loggedin/browseedb.aspx	Click to hide all item descriptions
/loggedin/browseedb.aspx	Exposure Statistics
/loggedin/browseedb.aspx	help
/loggedin/browseedb.aspx	expand
/loggedin/mechquest/q001_chemicalname.aspx	ZZ-BAYES-TEST
/loggedin/mechquest/q002_7_activities.aspx	dust handling
/loggedin/mechquest/q017_055_103_activityclass.aspx	Falling of powders, granules or pelletised material
/loggedin/mechquest/q017_055_103_activityclass.aspx	Vacuum transfer of powders, granules or pelletised material
/loggedin/mechquest/q017_055_103_activityclass.aspx	Bagging solids
/loggedin/mechquest/q017_055_103_activityclass.aspx	Dumping solids in mixers
/loggedin/mechquest/q017_055_103_activityclass.aspx	Loading barges with minerals or cereals
/loggedin/mechquest/q017_055_103_activityclass.aspx	Scooping
/loggedin/mechquest/q017_055_103_activityclass.aspx	Scattering
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Falling of Powders, Granules or Pelletised Material
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Transferring more than 1000 kg/minute
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Transferring 100 – 1000 kg/minute
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Transferring 10 – 100 kg/minute
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Transferring 1 – 10 kg/minute
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Transferring 0.1 – 1 kg/minute
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Transferring 10 – 100 gram/minute
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Transferring less than 10 gram/minute
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Large scale transfer with big bags
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Routine transfer
/loggedin/mechquest/q024_062_110_fallinggranularmaterial.aspx	Careful transfer involves workers showing attention to potential danger, error or harm and carrying out the activity in a very exact and thorough (or cautious) manner e.g. careful weighing in laboratory
/loggedin/mechquest/q001_chemicalname.aspx	ZZ-BAYES-2
/loggedin/mechquest/q002_7_activities.aspx	dust transfer
/loggedin/mechquest/q024_7_062_7_110_7_fallinggranularmaterialdropheight.aspx	What is the drop height?
/loggedin/mechquest/q024_7_062_7_110_7_fallinggranularmaterialdropheight.aspx	Drop height > 0.5 m
/loggedin/mechquest/q024_7_062_7_110_7_fallinggranularmaterialdropheight.aspx	Drop height < 0.5 m
/loggedin/mechquest/q024_7_062_7_110_7_fallinggranularmaterialdropheight.aspx	The drop height is measured from the bottom of the dumping opening to the top of the receiving object or surface.
/loggedin/mechquest/q024_8_062_8_110_8_fallinggranularmaterialcontainmentlevel.aspx	What is the level of containment of the process?
/loggedin/mechquest/q024_8_062_8_110_8_fallinggranularmaterialcontainmentlevel.aspx	Open process
/loggedin/mechquest/q024_8_062_8_110_8_fallinggranularmaterialcontainmentlevel.aspx	Handling that reduces contact between product and adjacent air
/loggedin/mechquest/q024_8_062_8_110_8_fallinggranularmaterialcontainmentlevel.aspx	Note: This does not include processes that are fully contained by localised controls (see next questions).
/loggedin/mechquest/q024_8_062_8_110_8_fallinggranularmaterialcontainmentlevel.aspx	Example situation: Dumping powders in a big bag through a small dumping opening
/loggedin/mechquest/q024_8_062_8_110_8_fallinggranularmaterialcontainmentlevel.aspx	Select ‘open process’ here if the localised control ‘full containment without extraction’ or ‘enclosing hoods’ will be selected in the subsequent question on localised controls.
/loggedin/browseedb.aspx	Scooping of coarse dust
/loggedin/browseedb.aspx	This scenario describes the scooping of two types of powders (coarse dust (like sand)) in a testing environment. Operators were sampled for 12-30 minutes (per product) and performed the scooping of product during the entire sampling period.
/loggedin/browseedb.aspx	In total 43kg calcium carbonate or aluminum oxide was used respectively. Scooping of product was performed at a use rate of 1-10kg/minute and at a dropping height of <0.5m. No localized controls were provided.
/loggedin/browseedb.aspx	The exposure measurements reflect exposure levels to inhalable dust.
/loggedin/browseedb.aspx	The activity was performed in a room of 30 m3 without ventilation.
/loggedin/browseedb.aspx	Proj ref: Brouwer et. al. 2006
/loggedin/browseedb.aspx	Exposure statistics
/loggedin/browseedb.aspx	Scooping of extremely fine dust
/loggedin/browseedb.aspx	This scenario describes the scooping of a powder (extremely fine dust) in a testing environment. Operators were sampled for 12-30 minutes (per product) and performed the scooping of product during the entire sampling period.
/loggedin/browseedb.aspx	In total 43kg magnesium stearate was used. Scooping of product was performed at a use rate of 1-10kg/minute and at a dropping height of <0.5m. No localized controls were provided.
/loggedin/browseedb.aspx	Scooping drugs [coarse dust]
/loggedin/browseedb.aspx	This scenario describes the scooping of drugs (solid powder, coarse dust) in Pharmacies. Operators were sampled for 5-20 minutes who were involved in scooping for the entire sampling period.
/loggedin/browseedb.aspx	The product used was Pyridoxine. Scooping the product was performed at a use rate of with careful handling and a drop height of less than 0.5m. No localized controls were provided.
/loggedin/browseedb.aspx	The exposure measurements reflect exposure levels to Pyridoxine hydrochloride.
/loggedin/browseedb.aspx	The activity was performed in a room of 30-100 m3 with mechanical ventilation. Demonstrable and effective housekeeping was in practice.
/loggedin/browseedb.aspx	Proj ref: V6288
/loggedin/browseedb.aspx	Scooping drugs with LEV [coarse dust]
/loggedin/browseedb.aspx	This scenario describes the scooping of drugs (solid powder, coarse dust) in Pharmacies. Operators were sampled for 4-9 minutes who were involved in scooping for the entire sampling period.
/loggedin/browseedb.aspx	The product used was Pyridoxine. Scooping the product was performed at a use rate of <10 g-1kg with careful handling and a drop height of less than 0.5m. Fixed LEV was provided.
/loggedin/browseedb.aspx	Dumping petroleum coke with truck
/loggedin/browseedb.aspx	This scenario describes dumping of petroleum coke with a truck. Operators were sampled for 180-370 minutes and were dumping for the entire sampling period.
/loggedin/browseedb.aspx	The petroleum coke was dumped with a truck on a conveyer belt. The use rate was 100-1000kg per minute and a drop height of more than 0.5 m. And it was assumed that the truck was not provided with a cabin.
/loggedin/browseedb.aspx	The activity was performed in a room of 300-3000 m3 with natural ventilation.
/loggedin/browseedb.aspx	Scooping of coal
/loggedin/browseedb.aspx	This scenario describes scooping of coal with scoops and brooms. Operators were sampled for 104-242 minutes and were scooping for the entire sampling period.
/loggedin/browseedb.aspx	The product used was pit coal. Scooping was performed at a use-rate of 10-100 kg per minute and a drop height of less than 0.5 m. No localized controls were provided.
/loggedin/browseedb.aspx	The activity was performed in a ship’s hold which is characterized as a room of 1000-3000 m3with natural ventilation.
/loggedin/browseedb.aspx	Loading bottle bags in glovebox
/loggedin/browseedb.aspx	This scenario describes the loading of bottle bags in a double-chamber glovebox (scored as medium specification) in the pharmaceutical industry. Operators were sampled for approximately 10 minutes.
/loggedin/browseedb.aspx	Workers were involved in the automated filling of two bottle-bags with 25 kg product (70% of the time).The use rate was 1-10 kg per minute. Some cleaning activities were also performed inside the glovebox.
/loggedin/browseedb.aspx	The dry powder was Fluticasone propionate and can be classified as coarse was processed. The exposure measurements reflect exposure levels to the active ingredient (analyte).
/loggedin/browseedb.aspx	The room is clean with a volume of 100 m3 and a ventilation rate of 30 ACH.
/loggedin/browseedb.aspx	Small scale weighing in ventilated weighing enclosures
/loggedin/browseedb.aspx	This scenario describes the weighing of small amounts of product in ventilated weighing enclosures (Mach Aire weigh station) in the pharmaceutical industry. Operators were sampled between 15-40 minutes and were involved in weighing activities for 95% of the time.
/loggedin/browseedb.aspx	The workers were scooping product of up to 50 gram aliquots. The use rate was 10-100 gram per minute.
/loggedin/browseedb.aspx	A dry extremely fine powder was processed. The measurements reflect exposure to total inhalable dust.
/loggedin/browseedb.aspx	The rooms were clean (the enclosure was cleaned with wet tissue) with a volume between 300-800 m3 and a ventilation rate of approximately 50 ACH.
/loggedin/browseedb.aspx	Dumping stones
/loggedin/browseedb.aspx	This scenario describes the dumping of stones for ballast in the railway industry. Operators were sampled for 60-120 minutes and were involved in dumping for 100% of the sampling time.
/loggedin/browseedb.aspx	Dumping of stones was performed at a rate of more than 1000 kg/minute and the drop height was in excess of 0.5m. The workers were walking or standing in close proximity of the wagons where stones were dumped, approximately 3 meters from the source
/loggedin/browseedb.aspx	The activity was performed outside.
/loggedin/browseedb.aspx	Proj ref: 2002-GGI-R024
/loggedin/browseedb.aspx	Milling asphalt
/loggedin/browseedb.aspx	This scenario describes the milling of asphalt and dumping the milled asphalt. Operators were sampled for 100-300 minutes and milled and dumped (at the same time) for 35-65% of the sampling time.
/loggedin/browseedb.aspx	Milling can be described as a near field task of mechanical abrasion of large surfaces and is a contained process, as dumping can be described as transferring 10-100kg/minute with a drop height of more than 0.5m in the far field, without localized controls.
/loggedin/browseedb.aspx	Asphalt is milled and the exposure measurements reflect exposure to inhalable dust.
/loggedin/browseedb.aspx	Proj ref: 2002-GGI-R003
/loggedin/browseedb.aspx	Bagging fine powder with bagging machine with integrated LEV
/loggedin/browseedb.aspx	This scenario describes the bagging of cement using a bagging machine with multiple filling mouths. Operators were sampled for 60-240 minutes and operated the bagging machine for 40%-97% of the sampling time.
/loggedin/browseedb.aspx	Bagging was performed with a rate of 100-1000kg/minute. Fixed capturing hoods were applied. The exposure source was far field for 90% of the time. In case of obstruction the worker has to place the bags to the filling mouth by hand to start up the process again.
/loggedin/browseedb.aspx	The used products were various cement types. All products were fine powders. The exposure measurements reflect exposure to inhalable dust.
/loggedin/browseedb.aspx	The activities were performed in rooms of 1000-3000m3 with no ventilation.
/loggedin/browseedb.aspx	Proj ref: V7607/02/01
/loggedin/browseedb.aspx	Unloading ship hold with fine product using bobcat or truck
/loggedin/browseedb.aspx	This scenario describes the unloading of a ship hold in the transshipment industry. Product was pushed together using a bobcat or truck. The product is transferred out of the hold using a crane. Operators were sampled for 40-320 minutes and dumped for 40%-80% of the sampling time.
/loggedin/browseedb.aspx	Product was pushed together with a rate of >1000kg/minute. No localized controls were provided. The exposure source was farfield and the trucks or bobcats were not provided with a closed cabin.
/loggedin/browseedb.aspx	The used products were alumina and palmflour. All products were fine dust. The exposure measurements reflect exposure to inhalable dust.
/loggedin/browseedb.aspx	The activities were performed in ship holds.
/loggedin/browseedb.aspx	Unloading ship hold with coarse dust using bobcat or truck
/loggedin/browseedb.aspx	This scenario describes the unloading of a ship hold in the transshipment industry. Product was pushed together using a bobcat or truck. The product is transferred out of the hold using a crane. Operators were sampled for 60-80 minutes and dumped for 50%-100% of the sampling time.
/loggedin/browseedb.aspx	The used products were sand and calcinated petroleum cokes. All products were coarse dust. The exposure measurements reflect exposure to inhalable dust.
/loggedin/browseedb.aspx	Unloading ship hold with granules using bobcat or truck
/loggedin/browseedb.aspx	This scenario describes the unloading of a ship hold in the transshipment industry. Product was pushed together using a bobcat or truck. The product is transferred out of the hold using a crane. Operators were sampled for 35-300 minutes and dumped for 65%-75% of the sampling time.
/loggedin/browseedb.aspx	The used products were bauxite and soy pellets. All products were pellet-sized particles. The exposure measurements reflect exposure to inhalable dust.
/loggedin/browseedb.aspx	The activities were performed in rooms ship holds.
/loggedin/browseedb.aspx	Scooping of course dust [1-10 kg]
/loggedin/browseedb.aspx	This scenario describes the work of operators at a package department in the food industry. The operators were measured between 13-154 minutes. The operators were involved in the scooping of product during the whole measurement period.
/loggedin/browseedb.aspx	Workers scooped 5-15 kg product into a plastic bag. Scooping of product was performed at a use rate of 1-10kg/minute and at a dropping height of <0.5m. No localized controls were provided.
/loggedin/browseedb.aspx	The product can be characterized as coarse dust and the exposure measurements reflect exposure levels to inhalable dust.
/loggedin/browseedb.aspx	The activity was performed in a room of 300-1000 m3 without ventilation.
/loggedin/browseedb.aspx	Proj ref: HSEref091
/loggedin/browseedb.aspx	Scooping of course dust
/loggedin/browseedb.aspx	This scenario describes the work of operators at a package department in the food industry. The operators were sampled between 30-157 minutes. The operators were involved in the scooping of product during the whole measurement period.
/loggedin/browseedb.aspx	Workers scooped 0.5-5 kg product into a plastic bag. Scooping of product was performed at a use rate of 0.1-1kg/minute and at a dropping height of <0.5m. No localized controls were provided.
/loggedin/browseedb.aspx	Big bagging of a granule product
/loggedin/browseedb.aspx	This scenario describes the work of operators in the plastic recycling industry. The operators were measured between 65-220 minutes. The operators were involved in the filling big bags with granulate from the plastic shredder machine.
/loggedin/browseedb.aspx	The big bagging machine automatically filled big bags with granulate. The workers then transported the filled bags for further processing. The bagging process is situated in the far field of the operator (>1m). Between 100-1000 kg of granulate is bagged per minute. No localized controls were provided.
/loggedin/browseedb.aspx	The product can be characterized as granules and the exposure measurements reflect exposure levels to inhalable dust.
/loggedin/browseedb.aspx	The activities were performed in rooms of >3000 m3 with forced general or natural ventilation.
/loggedin/browseedb.aspx	Proj ref: F1806
/loggedin/browseedb.aspx	Big bagging of a pre-washed granule product
/loggedin/browseedb.aspx	This scenario describes the work of operators in the plastic recycling industry. The operators were measured between 123-202 minutes. The operators were involved in the filling big bags with granulate from the plastic shredder machine.
/loggedin/browseedb.aspx	The big bagging machine automatically filled big bags with granulate. The workers then transported the filled bags for further processing.The bagging process is situated in the far field of the operator (>1m). Between 100-1000 kg of granulate is bagged per minute. No localized controls were provided.
